id;first_name;last_name;email;gender;date;time_in_site;num_pages;browser;num_clicks;  cart_value  ;conversion
6a55e3e0-38a6-4abc-bcea-fd065c786ed8;Nahla;Justice;Nah.JUS9248@live.com;f;26/01/2017 8:42;1049;1;CHROME;86; $225,44 ;0
564668fe-93c5-424d-b134-9730027a9c1c;Sariah;Sosa;Sar.SOSA4245@mail2web.com;m;27/01/2017 10:14;36;8;EXPLORER;24; $38,70 ;1
b2a2a96c-fe1a-45a9-8423-c82dc63b27c5;Alexandra;Dunn;Alexan.DUN1757@live.com;m;12/01/2017 6:39;523;16;CHROME;6; $50,24 ;1
59ee64d9-ab8f-450d-9b3b-1186f61e1bd8;Romeo;Hurley;Romeo.HURLE3007@hushmail.com;m;16/01/2017 5:28;1066;5;UNKNOWN;53; $181,18 ;0
ed4300a8-7aaf-4db8-b8ae-d37b73a4568f;Boston;Craig;Bosto.CRA2808@yahoo.com;m;16/01/2017 11:49;277;4;CHROME;35; $139,55 ;1
42bcb8aa-0d49-4e44-81a8-bc2f9c1da70d;Kaitlyn;Stevens;Kaitlyn.STEVE8405@hushmail.com;f;04/01/2017 9:29;270;9;UNKNOWN;8; $10,41 ;0
9e1a25e1-016c-4711-9c75-a8e7c894b269;Ramon;Collier;Ramo.COL7528@mail2web.com;m;27/01/2017 6:06;100;21;CHROME;64; $75,96 ;1
80292f2c-bacd-476d-95a4-e747a6678d5b;Celia;Benson;Ce.BENSO4997@yahoo.com;f;01/01/2017 9:03;306;9;CHROME;18; $185,86 ;0
722857f3-c485-4125-8029-71fb3e117dcd;Brent;Gordon;Bre.GORD9365@yahoo.com;f;26/01/2017 5:24;1900;1;UNKNOWN;184; $191,26 ;0
068dd1d4-449e-45f3-b124-d4af1e93b80c;Maximo;Solomon;Maxi.SOLO5975@yahoo.com;f;25/01/2017 2:10;877;7;CHROME;166; $128,63 ;1
0d5e9493-39a3-4aaf-812a-443446170096;Keon;Walls;Ke.WA8261@gmail.com;m;17/01/2017 5:46;561;26;CHROME;23; $135,54 ;1
9401a57a-332c-4e66-bb94-0cf0c9985da5;Larissa;Allison;Larissa.ALLISO6934@hushmail.com;m;12/01/2017 6:40;384;15;CHROME;9; $18,08 ;0
2a0d930a-ae73-4d6b-921a-bc06f13c6a42;Sawyer;Petty;Sawyer.PE9393@hushmail.com;f;20/01/2017 12:21;695;23;CHROME;8; $211,97 ;0
e3ceb081-2254-4c45-ab7e-de9b4dbba12c;Elian;Koch;Elian.KO7195@mail2web.com;f;07/01/2017 1:13;285;1;UNKNOWN;9; $25,41 ;0
9ad96bbf-4706-45bd-8ca1-d112e20ddb8d;Jessie;Velasquez;Jessi.VELASQUEZ8011@gmail.com;m;07/01/2017 7:59;457;8;CHROME;99; $128,45 ;1
00afe6a9-7f26-4cb8-915c-efe618b90dc6;Elizabeth;Jenkins;Eliz.JENKINS8409@mail2web.com;f;23/01/2017 5:45;816;7;FIREFOX;140; $174,47 ;0
77904547-6db6-4b00-b790-bd048dcb8e7c;Olivia;Ferrell;Olivi.FERR6247@live.com;m;25/01/2017 8:44;961;16;FIREFOX;48; $238,39 ;0
3955c23b-b701-4d77-ac3d-8bfe1b646dc6;Nehemiah;Sheppard;Nehemia.SHEPPA7026@gmail.com;m;26/01/2017 6:04;334;3;EXPLORER;23;  $87,20  ;1
b9d0f9ee-c87d-4994-ba98-3ead9e916765;Landon;Bell;Land.BE3269@gmail.com;m;09/01/2017 7:59;191;6;UNKNOWN;39; $72,01 ;0
4003a931-9a25-4475-9cf3-e75d720aa6a0;Bodhi;Warren;Bodh.WARR3233@live.com;f;27/01/2017 4:01;273;4;CHROME;17; $227,46 ;0
c56d67cd-f1ad-4316-b22e-f75a890c1707;Laila;Wood;La.WOOD3187@live.com;f;13/01/2017 10:25;1710;52;FIREFOX;62; $183,28 ;0
b6dd2731-aea2-4425-9fc3-820c755d75f2;Erik;Gilbert;Erik.GIL2219@mail2web.com;m;26/01/2017 2:03;395;12;CHROME;75; $107,11 ;0
ad84cc96-dd34-48e0-9fbf-bc6253ee6a16;Diana;Mccoy;Dian.MCCOY1185@live.com;f;26/01/2017 11:29;150;1;FIREFOX;36; $62,62 ;1
17e31d58-ef4d-40f0-bb4a-150195104cb3;Esme;Bryant;Es.BRYAN2073@mail2web.com;f;24/01/2017 1:33;295;33;FIREFOX;39; $146,65 ;0
a7b24a28-4411-418e-aff4-85629a91e519;Jean;Rowland;Jea.ROWLAN8343@yahoo.com;f;25/01/2017 5:09;648;23;CHROME;62; $233,59 ;0
eb68965f-c106-4b42-acd2-b5c438d5db1b;Cindy;Glenn;Cindy.GLE6080@hushmail.com;f;28/01/2017 3:28;57;8;UNKNOWN;12; $31,13 ;1
a3babd26-5615-4f02-8cd1-4e38d73c7da5;Sariah;Oconnor;Saria.OCONNOR6661@live.com;f;29/01/2017 1:18;987;0;FIREFOX;44;  $173,20  ;0
f86983c8-66d2-45a2-9942-691062c2ae63;Leonidas;Mayer;Leonid.MA5060@gmail.com;m;20/01/2017 1:18;790;14;EXPLORER;127; $235,32 ;0
95e17407-95a5-4b7f-8fdc-08f62cc5eb48;Destinee;Murphy;Destin.MUR5695@live.com;f;19/01/2017 5:37;191;51;CHROME;119; $47,33 ;0
2bc542ac-313a-4a9a-bee4-0f3dfd732d26;Bella;Moon;Be.MOON6167@gmail.com;f;21/01/2017 5:10;376;5;CHROME;35; $59,12 ;1
8dc9d7d8-157c-47f5-83fa-11d106c6af2f;Myla;Giles;Myla.GILE5833@gmail.com;f;28/01/2017 2:29;611;28;FIREFOX;88; $2,58 ;0
64cbea83-bb83-46d3-a4a3-f72cc1a0a0e1;Moshe;Webster;Moshe.WEB4662@mail2web.com;m;05/01/2017 7:04;444;13;FIREFOX;17; $120,17 ;0
36f41fae-768e-4336-bafa-f78d9c0bec86;Avah;Ferguson;Ava.FERGUSON4237@mail2web.com;f;01/02/2017 9:25;624;5;EXPLORER;80; $155,60 ;1
23688c6a-d654-43cb-84c3-c4ea1a57c9ff;Sean;Hicks;Sea.HI2461@gmail.com;m;12/01/2017 5:22;843;16;CHROME;49; $158,42 ;0
502ce149-8d54-4e3e-84db-5baae1def2d6;Alyvia;Roach;Aly.RO2606@mail2web.com;f;19/01/2017 2:59;851;26;CHROME;114; $211,78 ;0
5edb19de-26b6-4d2a-8674-223b87554396;Aarav;Parks;Aara.PA8723@yahoo.com;m;05/01/2017 7:20;1646;28;FIREFOX;66; $215,96 ;0
a7197222-5ec9-4c32-8bff-1439c63468e0;Marianna;Mccarthy;Marianna.MCCART5605@gmail.com;m;28/01/2017 2:19;779;9;EXPLORER;8; $210,02 ;0
c79353fa-feb2-4292-8f30-40f98051ed51;Kamron;Battle;Kamr.BAT1640@gmail.com;m;01/02/2017 9:25;346;26;CHROME;67; $5,57 ;0
784c352c-3883-4f39-ae9c-386d68d16da5;Lauryn;Woodard;Lau.WOOD3502@gmail.com;m;17/01/2017 8:45;1068;17;FIREFOX;59; $190,19 ;0
22be0e32-a7c0-4759-b55c-6edd5d496d91;Judith;Mcknight;Judit.MCKNIG6625@live.com;f;25/01/2017 12:59;363;16;FIREFOX;31; $59,62 ;1
c3e09efb-1c07-428e-9610-cf55aa8851bf;Luca;Atkinson;Lu.ATKINS4515@yahoo.com;m;17/01/2017 3:48;1858;10;CHROME;133; $315,33 ;1
1ec00e89-92b1-4cc7-8682-f693f192ffc1;Aleah;Mccarty;Aleah.MCCART8324@gmail.com;m;22/01/2017 6:10;922;46;EXPLORER;90; $186,93 ;0
7f23bacd-6129-4a51-9120-087df33be2ce;Gracelynn;Ashley;Grace.ASHLE9579@gmail.com;f;26/01/2017 4:11;570;8;CHROME;76; $215,43 ;0
99b2cf6e-b79d-49fb-9e39-e72784a5ca0f;Rosalie;Hicks;Rosali.HIC7314@hushmail.com;f;04/01/2017 10:24;62;16;EXPLORER;19; $3,71 ;0
8b6e4217-0aab-4b1b-a320-2f00985fd518;Nathaniel;Schultz;Nathan.SCHUL1647@gmail.com;f;08/01/2017 8:03;510;1;UNKNOWN;78; $21,09 ;0
2ee71f91-053e-418f-8251-a2f90ada8b5b;Pearl;Graham;Pea.GRAH6598@hushmail.com;f;24/01/2017 8:56;740;12;EXPLORER;23; $110,66 ;1
18602c96-f821-4c83-be60-a4df35425254;Ryann;Martin;Ryann.MART6556@live.com;f;06/01/2017 12:10;453;27;FIREFOX;37; $132,29 ;0
3b6473ab-f693-4125-a78f-be7218a70835;Zaniyah;Richmond;Zani.RICHM3882@live.com;f;31/01/2017 10:37;296;10;UNKNOWN;14; $0,24 ;0
52fb9a39-7e93-4de1-ad67-d1f189374aad;Paula;Owen;Paula.OW7993@mail2web.com;m;09/01/2017 10:12;519;23;EXPLORER;89; $7,73 ;0
d88b9e80-78ce-43cc-994b-014a39107594;Audriana;Boyle;Audri.BOY6653@mail2web.com;f;09/01/2017 6:59;1229;6;CHROME;126; $342,35 ;0
2c3c0ab5-b2fa-48bd-bce6-6acc24271236;Cheyenne;Walls;Cheyen.WALLS7385@gmail.com;m;23/01/2017 7:01;847;12;CHROME;39; $185,66 ;0
43f709c5-05b1-468e-a744-d64af32bff6b;Ray;Rose;Ray.RO5361@hushmail.com;f;29/01/2017 6:52;253;4;EXPLORER;137; $71,05 ;1
072eb285-2eea-4ad5-b92b-9fadc8e897d9;Kennedi;Spears;Kenne.SPE3599@gmail.com;m;22/01/2017 11:26;1491;13;CHROME;84; $346,60 ;0
1961f916-9609-4de1-8bce-94c64f2b4ca1;Gustavo;Fisher;Gusta.FISHER7437@mail2web.com;m;17/01/2017 6:42;954;7;CHROME;24; $225,87 ;0
16bb0791-f365-4909-90b7-202f9dd07c87;Kaydence;Bradley;Kaydence.BRAD3252@live.com;f;30/01/2017 7:23;542;37;FIREFOX;74; $21,65 ;1
e5d2999c-0163-44bd-8f74-29a4c008191c;Marcelo;Horton;Marcel.HORTO7896@hushmail.com;f;22/01/2017 12:06;778;15;FIREFOX;12; $176,00 ;1
caa9dbc5-2b0a-46f9-b820-868535316cf9;Karissa;Cobb;Kari.CO3411@mail2web.com;f;05/01/2017 10:53;1318;25;FIREFOX;102; $272,31 ;0
ccc4b47b-f0ea-497a-9f81-828939badce7;Liana;Huff;Li.HUF7463@mail2web.com;m;24/01/2017 12:56;143;6;CHROME;11; $56,98 ;1
e261e48c-ab1c-49b3-ae07-fbfcac6e2224;Kendall;Wade;Kendal.WAD4946@mail2web.com;f;29/01/2017 12:34;440;12;CHROME;16; $72,11 ;1
a2152907-0e34-41e2-b1aa-ad65f2c7c776;Kassidy;Roy;Kassid.RO2775@mail2web.com;m;02/01/2017 4:18;614;4;CHROME;22; $84,71 ;0
8c56cc26-1c0d-4c82-8070-59b69f3bcef3;Eliana;Whitley;Elian.WHITL5795@gmail.com;f;03/01/2017 12:58;694;15;FIREFOX;97; $109,92 ;0
9a8ccce8-9ae2-40d2-8f07-eee5d9ccacf9;Leanna;Bass;Lea.BAS3058@yahoo.com;f;13/01/2017 8:05;497;22;FIREFOX;21; $66,08 ;1
1edee71a-9341-4f51-acc8-6192cbccac71;Maximilian;Villarreal;Maximili.VILLAR3501@yahoo.com;m;14/01/2017 1:47;995;12;CHROME;12; $284,32 ;0
918b6ebd-85f6-4c32-a5af-8249437e2841;Patience;Curry;Patience.CURRY6047@mail2web.com;m;28/01/2017 4:16;878;41;EXPLORER;135; $216,95 ;1
e4679e5d-4151-4611-bfdc-203b734c1e94;Jonas;Welch;Jona.WELCH9822@hushmail.com;f;01/02/2017 2:05;585;16;EXPLORER;47; $238,15 ;0
348eeb0f-df7b-4c53-8b32-52cb42b5fedd;Jane;Jarvis;Jane.JARV3607@live.com;m;02/01/2017 5:41;226;10;FIREFOX;4; $78,90 ;1
75efbc4f-2f44-4279-8b5d-f4d3e401a1c3;Moses;Slater;Mo.SLATE9925@hushmail.com;f;05/01/2017 10:05;181;4;CHROME;26; $104,62 ;1
95818f5a-4bc1-4994-909c-661239635f7b;Kyle;Gross;Ky.GROS2859@live.com;f;20/01/2017 2:14;560;5;UNKNOWN;51; $66,69 ;1
eb6fd163-c460-444d-847d-3fafe4932506;Alessandro;Clemons;Alessand.CLEMO9244@live.com;m;26/01/2017 7:23;888;9;FIREFOX;265; $233,46 ;0
85451590-e348-49cb-ac0b-887e1077ce6b;Xavi;Davidson;Xa.DAVIDSO9757@yahoo.com;m;22/01/2017 3:46;647;6;FIREFOX;8; $284,43 ;0
e6c6c868-20bc-4476-8d4e-6f9b8bb1347c;Raymond;Atkinson;Raym.ATKI8427@live.com;f;17/01/2017 6:43;551;32;CHROME;24; $138,39 ;0
cfc605b5-217a-433e-ba0f-4a1c5d019b17;Cyrus;Mclean;Cyr.MCLEAN6979@gmail.com;f;28/01/2017 4:49;108;1;FIREFOX;15; $23,56 ;1
9e6b60a9-506a-4f8c-ac00-9c37336fff1f;Aubrey;Mcclure;Aub.MCCLUR6062@hushmail.com;m;12/01/2017 1:24;956;31;EXPLORER;33; $127,93 ;0
700d6164-c5a2-47af-9492-c518a7dc92fa;Lorelei;Copeland;Lorel.COPEL3497@live.com;f;16/01/2017 7:08;1053;14;FIREFOX;73; $243,92 ;0
82d2b3b7-14a8-40da-b88e-4ffcfc786ddc;Nathan;Christian;Nath.CHRIST3117@yahoo.com;f;02/01/2017 12:40;677;14;CHROME;20; $83,29 ;0
84da082a-5ba1-4d03-b5b0-41cc10743c7c;Amalia;Gilmore;Amali.GILMOR4925@hushmail.com;m;20/01/2017 1:20;578;6;CHROME;130; $80,66 ;1
f3c3ca83-4935-4cc6-accf-198dfad65f1c;Sloane;Dotson;Sloane.DOT6917@mail2web.com;f;06/01/2017 5:36;588;2;CHROME;91; $161,64 ;0
21184ee5-acb9-427b-a950-c8178df0d1d1;Bradyn;Short;Bradyn.SH1818@hushmail.com;m;14/01/2017 6:34;392;32;CHROME;97; $98,31 ;1
a4a50728-ea39-44fa-ae8f-0ed6c545dc77;Sofia;Rivera;Sof.RIVE8244@hushmail.com;m;20/01/2017 11:08;1723;4;CHROME;67; $227,86 ;1
037796a1-6644-44f5-8e2a-f2004e63182b;Allen;Simmons;Allen.SIMMONS2983@live.com;m;29/01/2017 5:14;142;17;FIREFOX;104; $70,05 ;1
6ebcee69-da5d-46c4-8626-40577bde8f0d;Dustin;Thompson;Dust.THOMPSO7054@mail2web.com;f;24/01/2017 3:21;371;18;EXPLORER;19; $105,74 ;0
f96fb242-1c37-4942-a918-804eef57cb97;Hayden;Hoffman;Hayden.HOFFMA1747@gmail.com;f;17/01/2017 12:12;667;8;FIREFOX;70; $132,86 ;0
5661b7c4-2bc0-46f5-bec3-fccda0284ea9;Lorelei;Crane;Lorel.CRAN6700@gmail.com;m;14/01/2017 6:56;685;2;FIREFOX;22; $80,83 ;0
47ca89c7-3e75-44c9-8e61-6b29275e09b7;Kamryn;Riggs;Kamryn.RI3773@hushmail.com;f;27/01/2017 10:02;1177;56;UNKNOWN;286; $28,56 ;0
dcfa6120-c5ca-4744-87b7-7354295bbc63;Memphis;Byers;Memphis.BYE8843@yahoo.com;m;13/01/2017 5:06;600;19;CHROME;85; $24,11 ;1
3255b7df-4630-42e0-86c0-ef2c9a55d2ea;Madalynn;Solis;Mada.SOLI8622@gmail.com;m;08/01/2017 10:00;575;2;CHROME;61; $212,19 ;1
0408af3b-ccdf-44e1-bcda-461815781bdf;Aubrey;Jimenez;Aub.JIMEN2150@live.com;f;01/02/2017 4:43;368;14;FIREFOX;66; $93,88 ;0
289040a8-7a19-49d5-a76b-8859a66cece7;Leon;Jarvis;Le.JAR2056@gmail.com;f;06/01/2017 12:45;161;12;CHROME;11; $64,92 ;1
44b0aaaf-a39a-435d-8bc2-ca515d972c60;Urijah;Knight;Urij.KNIG8754@gmail.com;m;23/01/2017 7:15;652;55;CHROME;90; $247,86 ;1
07ba49f5-48a8-434a-9437-77a92cd3bfa1;Lia;Thomas;L.THOMAS1492@hushmail.com;m;25/01/2017 10:39;625;20;FIREFOX;115; $155,61 ;0
cc6a9591-9870-46aa-a11a-51252c5c6179;Lena;Calderon;Le.CALD4822@yahoo.com;f;05/01/2017 5:17;107;29;UNKNOWN;47; $29,76 ;1
a43e6041-bc63-457e-9428-0eb845f59dab;Asa;Tucker;As.TUCKE8902@hushmail.com;m;10/01/2017 1:46;134;12;FIREFOX;89; $46,48 ;1
be77a72e-758e-4209-bb21-840ab32cfca1;Izabella;Parrish;Izabe.PARRISH1101@yahoo.com;m;10/01/2017 8:42;392;11;FIREFOX;25; $30,59 ;0
bb84694e-1d71-45a1-8492-422ee30e82c0;Freddy;Boyle;Freddy.BO2606@gmail.com;m;09/01/2017 2:26;303;18;FIREFOX;46; $64,98 ;1
f4c86f5f-a4ef-466a-9f76-0e6679dc4219;Ayden;Saunders;Ayd.SAUND4967@live.com;f;13/01/2017 7:54;167;51;CHROME;96; $141,43 ;1
d1b61b2c-f5cc-4dbb-966a-25c3085f011c;Haleigh;Castro;Hale.CAS7563@hushmail.com;f;28/01/2017 8:17;24;16;FIREFOX;44; $19,93 ;0
710f9946-dce1-4e87-b413-47ccdf190c31;Bryant;Roy;Bryant.ROY7154@mail2web.com;f;22/01/2017 7:24;814;4;FIREFOX;27; $111,67 ;1
f9b03006-f407-4e0f-8f06-19aefc9990bf;Hassan;Barrera;Hassan.BARRER6466@gmail.com;m;04/01/2017 3:27;504;6;FIREFOX;28; $133,24 ;0
dce56664-05c5-4091-bcfb-916eb1e71c48;Stanley;Cooper;Stanl.COOPER4742@hushmail.com;m;24/01/2017 3:53;64;7;EXPLORER;47; $67,63 ;1
cc4d2dc2-c295-4954-91dd-c8fc85d2b440;Brooks;Hodges;Brook.HODGES9781@hushmail.com;m;31/01/2017 10:59;275;7;CHROME;39; $51,59 ;0
48d0aaea-1076-4913-9fca-c78213556cf1;Jasmine;Walsh;Jasmine.WALS7755@hushmail.com;f;19/01/2017 8:45;560;23;FIREFOX;63; $44,34 ;0
4f4304af-0924-4cb6-a18d-d9022e3912b4;Brinley;Buckner;Brinley.BUCKN4468@gmail.com;f;14/01/2017 9:58;1190;7;FIREFOX;84; $313,62 ;0
37b1ca79-74ad-45b8-bf1a-35a65a654795;Santiago;Elliott;Santi.ELLI5055@mail2web.com;f;04/01/2017 9:09;1030;4;FIREFOX;50; $224,81 ;1
0563528c-f851-4371-9a6f-81828dcf4e71;Branson;Mccormick;Branson.MCCORMICK9609@hushmail.com;m;18/01/2017 11:24;1474;16;UNKNOWN;148; $25,12 ;0
9116f5cb-eda0-4bc4-b2b1-2f55dba62c84;Kale;Deleon;Kale.DELEO9269@live.com;m;17/01/2017 8:19;95;14;CHROME;21; $44,32 ;1
0f0030c8-39df-408c-8892-bf79e96a8361;Kasen;Sykes;Ka.SYKE3642@yahoo.com;f;10/01/2017 1:36;679;6;FIREFOX;1172,028544; $31,68 ;1
08ae02b3-4d08-4ebb-b4c7-d85c1316f43d;Anya;Alvarado;Any.ALVARAD6379@gmail.com;m;06/01/2017 7:43;20;6;UNKNOWN;32; $13,56 ;0
1e79dedf-ca17-4a23-854f-56557da765ed;Evie;Gardner;Evie.GAR4097@mail2web.com;m;05/01/2017 10:32;566;7;EXPLORER;21; $103,05 ;1
594fb6b0-f685-4a2f-b0ce-920ed849c7cd;Greta;Grant;Gret.GRANT7258@gmail.com;f;04/01/2017 11:20;53;20;EXPLORER;64; $63,72 ;1
a02c98a2-669e-4d15-95dd-0e538dc9b292;Gianna;Chan;Gian.CHAN4074@gmail.com;f;28/01/2017 7:13;617;30;EXPLORER;59; $99,93 ;1
ae0bf621-ce88-4435-81cb-b743c6e7622c;Kyleigh;Guerrero;Kyleig.GUERRERO4208@hushmail.com;m;19/01/2017 4:55;231;50;FIREFOX;200;  $124,21  ;1
9a2f00e1-33db-410f-bb65-65e51fb999d3;Silas;Walter;Silas.WALTER2642@mail2web.com;m;17/01/2017 12:04;18;5;UNKNOWN;23; $11,28 ;0
f8b2fdb7-77c7-4fa5-849e-13bf40564b75;Jerome;Whitney;Jerom.WHI2188@gmail.com;m;28/01/2017 4:42;1060;15;CHROME;63; $17,60 ;0
b61f0052-256f-4d69-95e8-3d78e6a8f3d3;Ryleigh;Swanson;Ryleig.SWA6117@gmail.com;m;15/01/2017 8:14;37;22;UNKNOWN;33; $10,99 ;0
7de417bf-039d-4a8a-8292-a7e13e7db558;Madelynn;Mason;Madelyn.MAS4455@live.com;f;25/01/2017 2:49;955;28;CHROME;134; $263,65 ;1
6771a18c-8b9b-4184-bf7c-45945a0782dc;Isla;Mays;Isla.MAY7778@live.com;f;04/01/2017 9:50;1046;1;CHROME;91; $162,34 ;0
b287bdae-fec2-4877-9274-718b564f1e67;Brayan;Wilcox;Bray.WILC7369@hushmail.com;f;25/01/2017 5:21;1246;6;CHROME;166; $202,58 ;1
740b80d3-e6ac-47b9-b6a2-e5054f2a5ac8;Brooke;Beck;Bro.BEC5475@hushmail.com;m;15/01/2017 10:59;965;18;UNKNOWN;66; $181,79 ;0
5040dedf-ebaa-4b3e-9e1d-cfac5cd70f36;Kensley;Holmes;Kensl.HOLM7875@gmail.com;m;04/01/2017 4:45;428;21;CHROME;16; $73,57 ;1
09704c56-a79e-4572-87cc-51e81c8cef55;Ryland;Yang;Ryland.YAN2059@mail2web.com;f;16/01/2017 8:12;492;2;FIREFOX;84; $243,56 ;1
e9db2bbc-3311-4ce1-acd9-4a45fcf463ea;Kobe;Sharpe;Kobe.SHAR1731@live.com;f;25/01/2017 5:22;728;3;FIREFOX;20; $234,65 ;0
a607f299-de31-47cb-abc0-10485fdc7534;Reese;Vang;Rees.VANG6922@mail2web.com;m;14/01/2017 4:05;820;14;FIREFOX;38; $197,57 ;1
50093c9f-ceef-4e48-8244-8b880fa1fc4b;Ariana;Vance;Arian.VAN3919@gmail.com;f;09/01/2017 2:49;1153;8;UNKNOWN;104; $199,04 ;0
8cbdf3b3-1ba3-49fa-b9dd-43116e1035a9;Anthony;Pitts;Anthon.PITTS4461@live.com;f;13/01/2017 6:58;660;28;FIREFOX;14; $61,00 ;0
b18701eb-b041-4ff1-84f7-d4e7e043e1b0;Rory;Franks;Ro.FRANKS8764@live.com;m;24/01/2017 6:48;648;13;UNKNOWN;45; $4,64 ;0
cac22f9a-0b1e-416e-97d1-1ee40489cd3c;Diya;Golden;Diya.GOL9011@mail2web.com;f;13/01/2017 8:06;769;16;CHROME;61; $194,27 ;1
0f901d79-6477-4284-9117-d03667837d92;Winston;Lee;Winsto.L1223@live.com;f;30/01/2017 4:30;349;4;EXPLORER;14; $30,71 ;0
b4c1fb9a-5a77-4a1e-90a2-e8a4056f304c;Jessie;Richardson;Jessi.RICHARDSO1050@hushmail.com;f;23/01/2017 9:10;834;10;CHROME;167; $217,21 ;0
2652917a-8cf6-42a8-8b90-4448b68ce09b;Johan;Christian;Johan.CHRISTIAN1563@gmail.com;m;01/02/2017 6:34;547;17;FIREFOX;128; $66,94 ;0
23338971-220d-4c62-9789-bf1462ae9da1;Jordan;Lang;Jorda.LA1487@live.com;f;01/01/2017 10:26;1029;1;CHROME;28; $186,25 ;0
4cf20dc9-6cf3-4a22-a20c-3443c664beab;Gianni;Garza;Gian.GA4821@gmail.com;f;08/01/2017 1:11;72;6;EXPLORER;27; $87,33 ;1
ef08f7f9-10d2-4726-bc3d-2675700afda9;Easton;Hart;Eas.HAR6782@live.com;f;12/01/2017 9:06;5;4;CHROME;5; $51,32 ;0
f59cc92c-419d-4ca3-8eb8-c45cbe998902;Mckayla;Barton;Mcka.BAR7293@live.com;f;24/01/2017 6:33;287;1;UNKNOWN;205; $8,64 ;0
48f25f50-8868-479f-b075-abf5d2174e83;Ezekiel;Martinez;Ezek.MART4200@hushmail.com;m;09/01/2017 8:06;670;18;FIREFOX;132; $160,46 ;0
c23d7dee-58ed-4d1f-8602-1ce257ff9be8;Scott;Wiggins;Sc.WIGGIN9663@live.com;m;15/01/2017 10:57;1503;3;CHROME;102; $122,13 ;0
7a4d7759-366a-4dbd-9267-1c1e05ed9a45;Belen;Weiss;Bel.WE6872@live.com;m;27/01/2017 10:53;103;22;UNKNOWN;28; $1,07 ;0
01deab4e-0019-4b43-a60d-4e2810a56321;Jaxen;Campbell;Jaxe.CAMPB8159@mail2web.com;f;10/01/2017 3:51;308;15;CHROME;41; $252,25 ;0
66f5b274-e67f-4bd9-8232-95dd60952ddf;Hayleigh;Pierce;Haylei.PIERCE6140@hushmail.com;m;04/01/2017 3:56;0;25;UNKNOWN;187; $1,20 ;0
a2764f93-5a6c-4615-9b9a-d2b9a57500a2;Levi;Mejia;Lev.MEJIA6772@mail2web.com;f;03/01/2017 9:31;1640;38;FIREFOX;149; $188,56 ;0
8d397cf4-8461-4115-9d30-399f236473b6;Tate;Bartlett;Tate.BARTLE7267@live.com;f;10/01/2017 7:30;465;16;CHROME;12; $85,18 ;1
5baf0773-4959-4594-b0e5-e33903328b36;Emersyn;Spencer;Emer.SPE2976@yahoo.com;f;04/01/2017 9:26;1486;25;CHROME;148; $391,89 ;0
93ff5639-46da-450f-a989-0071577bc24d;Adriana;Boyd;Adri.BO6927@mail2web.com;f;20/01/2017 8:07;464;20;FIREFOX;46; $124,68 ;1
7e52ffa1-c748-494c-b077-dab57719d27a;Emelia;Higgins;Emeli.HIG8239@yahoo.com;m;03/01/2017 12:07;431;6;CHROME;35; $79,59 ;0
342f8be6-11f9-4575-80d3-e27fc9bce544;Xavier;Gentry;Xav.GEN6761@yahoo.com;f;18/01/2017 11:29;2825;4;CHROME;225; $305,01 ;0
6fd3615f-3ca9-4ebf-a929-a83b2c99284e;Angelo;Schmidt;Ang.SCH8213@gmail.com;m;23/01/2017 2:53;109;12;FIREFOX;10; $30,94 ;0
5f3c4b1d-99b8-4039-b45b-c9c26a5fd9dc;Omari;Leblanc;Omari.LEBLAN4108@yahoo.com;m;20/01/2017 12:48;376;3;EXPLORER;69; $20,91 ;1
48f18479-0207-4140-8f05-672353e9fafe;Aurora;Hammond;Aurora.HAMMON6552@mail2web.com;f;02/01/2017 5:48;50;12;UNKNOWN;21; $3,46 ;0
bc2c587a-bdf8-433f-852e-e27924a87c33;Carlee;Mckenzie;Car.MCKE9664@gmail.com;f;05/01/2017 9:00;660;26;CHROME;10; $217,19 ;1
1b0a0b97-c6d0-4c47-8fd4-62248fe6ffc0;Sonia;Wheeler;Son.WHEE1008@live.com;m;25/01/2017 8:24;687;7;CHROME;85; $199,34 ;0
49960b3a-9d49-4cb8-97d3-997d76d41a46;Karlee;Beach;Karl.BEA6854@mail2web.com;f;04/01/2017 5:56;651;17;FIREFOX;15; $18,01 ;1
c93db5f0-1a29-4aaa-974b-4ddfc1acefd7;Andy;Townsend;Andy.TOWNS5293@yahoo.com;m;27/01/2017 4:49;108;10;EXPLORER;24; $46,16 ;1
86c27b51-cfe6-4faf-b3c7-b0bb0abcb025;Ali;Valenzuela;Al.VALENZU2357@live.com;f;04/01/2017 10:35;2279;41;FIREFOX;262; $352,90 ;0
9c314960-afdb-4c92-a9c0-0d13fd1f362f;Korbin;Oneal;Korb.ON8318@live.com;f;14/01/2017 9:24;143;8;FIREFOX;8; $64,23 ;1
3d814600-1cb6-46e3-ba25-0da82eed41ff;Damarion;Bryan;Damario.BR2211@mail2web.com;f;20/01/2017 10:42;1002;13;EXPLORER;131; $198,29 ;0
889cf497-b17a-43c5-b785-5f46ead98c8b;Rose;Blackburn;Rose.BLAC3686@gmail.com;f;09/01/2017 11:24;299;4;UNKNOWN;110; $13,37 ;0
d51444cc-5bee-4cd1-b6a2-a5f73d8aa0bf;Jacob;Duffy;Jac.DUFFY4719@live.com;f;14/01/2017 6:27;1310;29;CHROME;139; $400,43 ;0
